"name","screen_name","text","polarity","subjectivity","label"
"sam [#kokobop🌿🌺]","snowmyun","my cramming playlist is literally turn up and i think its not doing any good to my caffeine induced palpitations","0.70","0.60","POSITIVE"
"Tes","tes","Forget cramming facts for Sats – get pupils involved with the ""why"" of maths https://t.co/mfQjLnDnFi","0.00","0.00","NEGATIVE"
"Macon Blair","MaconBlair","@realphilhendrie Revisiting some classics today, Coach Dozier showing 'Cramming For College' &amp; Herb Sewell saving a kid's life with CPR.","0.00","0.00","NEGATIVE"
"Bastini","Bastecian","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nurazweensyafinaz","betulbetulaween","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"AlthéA","althearazonnn","cramming cramming cramming","0.00","0.00","NEGATIVE"
"Katie Dawson","katiedawson23","RT @JanetOS_: Nothing like cramming for a exam on law and media, esp defamation law to make you hesitant about posting on social media....","0.03","0.07","POSITIVE"
"Abby 💠💦","amrfranciscoooo","Best in cramming award goes to GRADE 8 DARWIN hahah","1.00","0.30","POSITIVE"
"Hannah SBS حناء","hannahshiii","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Garrett McLaurin","g_mclaurin2194","@callmeKy_15 @JessWedge So much cramming","0.20","0.20","POSITIVE"
"Jan Ní Shúilleabháin","JanetOS_","Nothing like cramming for a exam on law and media, esp defamation law to make you hesitant about posting on social media....","0.03","0.07","POSITIVE"
"Angelo","gelowszcxs","cramming atm","0.00","0.00","NEGATIVE"
"(((L the Phenom)))","GirlPhenom","@Merrycello It really is! They're cramming in so much in the race to the finish","0.23","0.20","POSITIVE"
"gab-gab","bebesigrid","i'm in a cramming state right now with my almost deadbat phone 😐😐😐","0.29","0.54","POSITIVE"
"George Cook","GeorgeC64612524","RT @richardtremewan: @notinmyname_ I hope they charge all the people cramming illegals in as well","0.00","0.00","NEGATIVE"
"WIENIEY","IWinifred","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"chesca","exosImr","bye,,,,,,, i'm literally cramming for our math project since we have to present it earlier than the others k lang tlga ako 🙂🙂","0.00","0.25","NEGATIVE"
"Abayomi Usman","GuystuaUsman","RT @fascinatingtip: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late…","0.47","0.67","POSITIVE"
"richtrem","richardtremewan","@notinmyname_ I hope they charge all the people cramming illegals in as well","0.00","0.00","NEGATIVE"
"kats","colinakatrinaaa","RT @beaadiokno: i love cramming ❤️","0.50","0.60","POSITIVE"
"RR Dela Cruz","HeyImRomarose","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Mae Francess","francessbato","I love to cram. My mind doesn't work kapag hindi cramming. My ghad.","0.50","0.60","POSITIVE"
"Charlene","CharleneCapsa","puta cramming 🌸","0.00","0.00","NEGATIVE"
"Be","rosevaldevieso","Got a 96 in Philo. Bullshit cramming takes you somewhere pala HAHAHA","0.20","0.40","POSITIVE"
"Micoy","mcoooys","Another 1 month cramming again! ☺","0.00","0.00","NEGATIVE"
"kathreena","Dontmindmefegit","@anna_zerimar Yes yes I'm enjoying it by cramming the media papers HAHAHA Thank you Annaaaa 😁 gala tayo soon with the othersss","0.35","0.50","POSITIVE"
"Julliana","awesomeJULLIANA","RT @castawaylia: cramming is real","0.20","0.30","POSITIVE"
"EM","imRosemaymay","Cramming.... 😑😕","0.00","0.00","NEGATIVE"
"Zarate","juanzarate426","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Alvin Macasaet","tetranovalvin","cramming for college application forms 😅","0.00","0.00","NEGATIVE"
"julia 🌹","castawaylia","cramming is real","0.20","0.30","POSITIVE"
"Surgeon","TristanCanda","RT @ChinoSalazarOk: so good at cramming and im not happy about it","0.15","0.80","POSITIVE"
"@jamievaldon","jamievaIdon","cramming i s   r   e   a   l","0.00","0.00","NEGATIVE"
"A r r i a n a ❤️","arreeyana","I do not study ahead of time. Cramming is real 😂","0.20","0.30","POSITIVE"
"Making friends(30Hz)","XGen26","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Yeń","azreennina","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"mr brightside","cv_linnaeus","RT @Jesleysuarez: Cramming 🤘🏼","0.00","0.00","NEGATIVE"
"Jes//","Jesleysuarez","Cramming 🤘🏼","0.00","0.00","NEGATIVE"
"Dany ✨","ashxxwnchstr","It's cramming time","0.00","0.00","NEGATIVE"
"Fara Maisara","Fara_Maisara","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Milan Bhusal","MilanBhusal15","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"sibu tshabalala","sosodef73","@MaxduPreez @afriforum Shaun abrahams ran out of Shakespearean anecdotes, still cramming more","0.50","0.50","POSITIVE"
"Technologies Mgt Inc","TMINCcom","For Telecom, Slamming and Cramming Issues Persist https://t.co/rrp1UAIqzP https://t.co/rcmA2LResU","0.00","0.00","NEGATIVE"
"Maldito ♛","malditomike_","pressured? no. cramming? no. anxious? YES.","0.13","1.00","POSITIVE"
"Zara Imtiaz","renegade5522","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"♡kang","MndzaErika","RT @ChinoSalazarOk: so good at cramming and im not happy about it","0.15","0.80","POSITIVE"
"Distance Sampling","DistanceSamp","RT @naturesfreedom: Great course last week cramming my brain full of distance sampling and analysis knowledge. Next step: analyse @ORCA_web…","0.29","0.34","POSITIVE"
"waqas","shahwaqas","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"📌","bpcIubs","i just realized this but the contestants of pd101 (both s1 &amp; 2) have mastered the art of cramming they can create a killer choreo in a week","0.00","0.00","NEGATIVE"
"kate","katealunen","lezgaw cramming ez real","0.20","0.30","POSITIVE"
"samantha","sammonfiero","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Katrina","Itsmejuliabawi","Testing my cramming skills... im not good at this","-0.35","0.60","NEGATIVE"
"Briseida Mejia","brie_mejiaa","Cramming rn","0.00","0.00","NEGATIVE"
"jeanna","jeyanuh","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Kuya Stepher","KuyaStepher","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Dream🌈","ImMsFantasy","Cramming...","0.00","0.00","NEGATIVE"
"Ariadne","ARIADNEFOOLS","The Antonyms for Cramming.","0.00","0.00","NEGATIVE"
"Bishop T. D. Drakes","tsddrake","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"✨TheB0$$ ✨","truely_dope","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Calvin","jhnclvn_","Cramming","0.00","0.00","NEGATIVE"
"hanz 😈","_hanztagabucba","cramming is life (?) 🤷🏽‍♂️","0.00","0.00","NEGATIVE"
"jescyril","jojoonthebeat_","Mag cramming me sa research ani swear","0.00","0.00","NEGATIVE"
"Ja 'n Jill","jaaaaaaaa18","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"💁","LJamerlan","Cramming 😅","0.00","0.00","NEGATIVE"
"den","smuglyoonmin","9 pm and i've only started doing school works. hi @ cramming","0.00","1.00","NEGATIVE"
"Andreas Inderwildi","MashXToMuse","@pyrotyger also, that's why I dislike the word ""content"", since it implies that cramming more stuff in a game will… https://t.co/uLiI6GPKNx","0.05","0.45","POSITIVE"
"Ed Harrison","harrison3","Also @BoltBus how's that WiFi coming? Realize you can't help me with the woman who won't stop reclining, but 40 years of cramming ...","0.00","0.00","NEGATIVE"
"nicolé","frnchskclpyn","cramming at it's finest beshy 😴","0.00","0.00","NEGATIVE"
"mwas","androzipa","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Bey 🌸","aamagooo","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"TOXIC","melissajdg","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Aji","notashvins","Why do I feel kilig at this hour while cramming","0.00","0.00","NEGATIVE"
"James Robbins","naturesfreedom","Great course last week cramming my brain full of distance sampling and analysis knowledge. Next step: analyse… https://t.co/3JQOoUY8aa","0.29","0.34","POSITIVE"
"Licen NeverGiveUp","elcondegrjm","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"marristella bermudez","marristellala13","Cramming...","0.00","0.00","NEGATIVE"
"Luise Sarmiento","SarmientoLuise","man i love cramming.","0.50","0.60","POSITIVE"
"Trent MacDonald","trentjmacdonald","Late night cramming for an interview; my pitch: an Ostrovian study of localised creative activity as coproduction btw local govt and artists","0.07","0.53","POSITIVE"
"Rama","RamaMulyaV","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"sad pepe","JohnTomolin","School: Manage your time to avoid cramming.

Also school: You have one week to do all your session tests and activity cards. 

;)","0.25","1.00","POSITIVE"
"Uvan","ella_buccat","Cramming in bullshits activities","0.00","0.00","NEGATIVE"
"Bianca Kristi","bnckrst","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"fareena.yi.","letmebeinpeace","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"CrackKat","crackkat","@TheVideoGamHer Reminds me of myself, but trust me a full 18 hours of cramming can do wonders","0.35","0.55","POSITIVE"
"Ariel Rezza","PenaBerbisaa","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"herrynovriansyah","novrianherry","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"erika 🍁","kuhkiedough","queen of cramming 👑","0.00","0.00","NEGATIVE"
"Just...","JUST_473","Here I am cramming a paper due tomorrow, then suddenly, I have this drive to create a magnum opus completely unrelated to what's required.","-0.01","0.42","NEGATIVE"
"AJ Slick [TeEm]","AJ5L1CK","Unfortunately I can't do my usual Monday morning stream guys! Last day of chemistry and I am cramming. See you tonight though at 9pm EST! :)","0.06","0.44","POSITIVE"
"DLSL-SCB","DLSLSCB","RT @beafrancineluna: a big NO to cramming!! i mean it 🤓 #DLSLKickstart https://t.co/pQX3FOiLXI","-0.16","0.39","NEGATIVE"
"Hope🌻","reezzelmaye","Me cramming for school works
My phone be like: ""grades don't define who you are gurl!""

Ohshattap! 😂","0.00","0.00","NEGATIVE"
"angeline D-55 MNL","wonujunhwi","I'm Crying because of the lessons that I missed because I'm sick af last week and now I'm CRAMMING 😭","-0.30","0.51","NEGATIVE"
"KayyBaee 💕🔭™","cocaine_foreign","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mei","maeanncinema","Cramming","0.00","0.00","NEGATIVE"
"Leanna Ramos ⚡️","leannaaaax","I know that 24 hours from now, I'll be cramming to finalize my admu application essay, which I have been putting off since May. 😂😅","0.00","0.00","NEGATIVE"
"A U S T I N","SwaggyAustin01","Cramming at its finest👌👐","0.00","0.00","NEGATIVE"
"ᜄ᜔ᜏᜒᜈ᜔","asdfgwenny","bogsa notif bc cramming wooh","0.00","0.00","NEGATIVE"
"Jenny Cassidy","jenny6413","Nicest group I've flown with and respect for @Saracens forwards cramming yourselves into those BA economy seats https://t.co/wGCWO9Mjao","0.00","0.00","NEGATIVE"
"KIM","KuyaKimpot","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Courtney Mae Langit","courtney_langit","Cramming 💖💖","0.00","0.00","NEGATIVE"
"B. Wood","DirtyKallahanX","RT @WoofRight: The Yip Scouts cramming for final exams. https://t.co/GArYm000ry","0.00","1.00","NEGATIVE"
"Englishman🍻","Hofniee","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Teresa Palomer🦄","terepalomer","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"mc","Liyuharul","RT @ayaametal: cramming","0.00","0.00","NEGATIVE"
"VNCNT","vncntmcc","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Dory✨","doruthy_gadiane","RT @dibquiachon: Cramming..","0.00","0.00","NEGATIVE"
"Gab 🏀","Abatayo10","RT @dibquiachon: Cramming..","0.00","0.00","NEGATIVE"
"Changchong🈵","dibquiachon","Cramming..","0.00","0.00","NEGATIVE"
"M🤘🏾","m1amptey","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"rusli liwang","rusliwang","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🐻갓신우","gomappreciation","RT @orange_sandeul: All the cramming and worries were all washed away. Thank you so much to everyone who took part of this project @B1A4_an…","0.20","0.20","POSITIVE"
"Badr-Shwail","badr_shwail","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"David Wiles","gafferwiles","I added a video to a @YouTube playlist https://t.co/ThTzyMmJ2q AUTOMATIC WITHER BOSS KILLER - 30 SECONDS - ENTITY CRAMMING EXPLOIT","0.00","0.00","NEGATIVE"
"David Wiles","gafferwiles","I liked a @YouTube video https://t.co/ThTzyMmJ2q AUTOMATIC WITHER BOSS KILLER - 30 SECONDS - ENTITY CRAMMING EXPLOIT","0.60","0.80","POSITIVE"
"skye","angelsralcaraz","im cramming to edit this vid and idc what the outcome will be huehue","0.00","0.00","NEGATIVE"
"K1AN4","solosolodeul","RT @orange_sandeul: All the cramming and worries were all washed away. Thank you so much to everyone who took part of this project @B1A4_an…","0.20","0.20","POSITIVE"
"izzy","izzycampbll","RT @AndrewChamings: [commercial for boiling water]

*me just cramming hard spaghetti in my mouth and crunching*

narrator: there has to be…","-0.15","0.27","NEGATIVE"
"TheAqeela ™","_qeelabel","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nic","nclangelabc","cramming iz real","0.20","0.30","POSITIVE"
"Amy","Amy_DeSanna","RT @orneryoh: Wow! From the mouth of a baby who knows cramming orcas in concrete tanks is morally wrong. #BoycottSeaWorld people! #Compassi…","-0.12","0.73","NEGATIVE"
"Maria Juana","janeballan","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Kerri Miller","KerriMPR","RT @calamityjennie: @KerriMPR I'm cramming like it's finals week for upcoming author events: Brene Brown, Sherman Alexie, Amy Tan, and Dan…","0.00","0.00","NEGATIVE"
"Sharon Martin","scarletsascha","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"ㅤ🌹","tinecuenca","cramming at its finest, chill pa tine 😅😂","0.00","0.00","NEGATIVE"
"Clariz","jacobiraaa","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"Kent Santiago","IAmKentSantiago","CRAMMING AF","0.00","0.00","NEGATIVE"
"IHEARTChunjoe","Genova_Sns","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Abdulrahman Umar","abdulrahmanuma6","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"AMOS","DiaresAmos","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Gooners Africa","Gooners_Africa","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Mariang Maykililing","Louisse_Jhanel","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"🍗","wiwiwiwiwin_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Jonathan","jliu3030","Going through my photo album and stumbled upon my notes during the time I was cramming for HL English. @SteveMaack… https://t.co/jYaYcAmP4t","0.00","0.00","NEGATIVE"
"🖤","lhowellaaquino","cramming af","0.00","0.00","NEGATIVE"
"Amanda","ms_emmalyon","@uncletypewriter Cramming every last bit of London in while we can.","0.00","0.07","NEGATIVE"
"Azrina","azrinaazharr","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"gwen","sivanades","i am not cramming tonight!!!!! How rare!!!!","0.73","0.90","POSITIVE"
"Kimmyy🌸","icethetiKAF","RT @gyrabarroga: Productivity happens when cramming occurs 🙃","0.00","0.00","NEGATIVE"
"ayel🏋🏽","SofiSambalod","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"bernard","bearnerdg","Stages of Cramming","0.00","0.00","NEGATIVE"
"Yayuk A. Gunawan","anonymous_spe","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"♥Vannesa♥Mahundla♥","VkayHundlakie","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Frznx✿","naanoss","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"buttercup ⚠","chloebata_","cramming and failing is what i do best 😣","1.00","0.30","POSITIVE"
"Gengen ♡","dyendyennn","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"♡ estela ♡","Iostintobands","Cramming is real?","0.20","0.30","POSITIVE"
"Jacqueline Th","Jacqueline_Th","Demand that Costco stop cramming their Chickens in falsely ""free ranged"" chicken coops, and actually give them the a https://t.co/pe1515FB5M","-0.07","0.62","NEGATIVE"
"Ashanti","clifftothemound","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"ماديناه","SMadinah","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Blair","fierceblair","@mikewareham Just cramming as much in as possible :) doing all of the favourites again heading to Islands of Adventure now","0.25","1.00","POSITIVE"
"Broken💘| Pooh💕","iPGaur","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Trey Johnson","TreyJohnsonn","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"∙∘ eri ∘∙ | ia","daisicheng","expect me to be streaming what can i do all night long while cramming my hws :"""") 👍🏽","-0.05","0.40","NEGATIVE"
"YG","yengutz","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Miss gal","missgal48","RT @orneryoh: Wow! From the mouth of a baby who knows cramming orcas in concrete tanks is morally wrong. #BoycottSeaWorld people! #Compassi…","-0.12","0.73","NEGATIVE"
"Sad one","GretelPeggy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"I AM IT","SurnameDontFit","For once I decide to watch a lecture so I don't have to cram, &amp; this happens...FML. It's a sign that cramming is th… https://t.co/ed2tHlfCJQ","0.00","0.00","NEGATIVE"
"Mr.Fariz","misterfarizz","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"shok chavda","shokchavda","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"keisha","_ktolnx","cramming iz real :----)","0.20","0.30","POSITIVE"
"hosh","OHxXIt_","WHEN YOU GO CRAMMING YOU'RE LIKE
DUMB DUMB DUMB DUMB","-0.38","0.50","NEGATIVE"
"Heidi Lee Ozuna","SimplyHeidiLee","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nurun","NajihahNurun","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Adilahmj","adilahmj","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Yeya ✨","yeyaanazari","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"-","aaaaallexsandra","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"SpaceShan","SpaceShan","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Husna Nordin NHN","husnanordin1696","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Tea&TonicProductions","teaandtonicprod","@ParadiseGreenUK @MARY_AND_ME_ We're really hoping to catch @MARY_AND_ME_ at some point this week 😊 We're only here… https://t.co/6JFfaULtMG","0.10","0.60","POSITIVE"
"You_know_who","Oby_newbie","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Holly Penny","ClearElphaba94","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"LANZZZZ","LanzPerez_","Last minute cramming 💀","0.00","0.07","NEGATIVE"
"Mr Amin","khankhon123","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"dyonnnnn","dyonasialixh","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"vera","verruuhh","@AndiFiesta12 Enjoy my stay here tapos enjoy cramming naman when i go back ahu rip","0.27","0.33","POSITIVE"
"I","Ilyoss_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"DLRHUNCHO🕸🚨","HunchoLorenzo_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Bea","beafrancineluna","a big NO to cramming!! i mean it 🤓 #DLSLKickstart https://t.co/pQX3FOiLXI","-0.16","0.39","NEGATIVE"
"Bonolo Palesa","BonoloPalesa1","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Thamlin Moodley ♐","Thamlinm","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"April Azmeer","AprilAzmeer","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"justine","justine_millar","Sa mga upcoming Gr 9 diyan!! DON'T PROCRASTINATE IT LEADS TO CRAMMING #BeenThereDoneThat 😌 https://t.co/K8VxTB60zH","0.00","0.00","NEGATIVE"
"سهيلة","sheissoh","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"dy","iridiume_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"smangaliso ndlovu","4u2enjoy","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"James Fowler","jfowl70","It's funny seeing people cramming workouts in the last week of deployment trying to cut/get big... fam it's a lil late","-0.01","0.44","NEGATIVE"
"gwen","guennnyy_","RT @giasison: Back to school? As early as now plan &amp; schedule your study time &amp; stick to it so you don't end up cramming in the end. #backt…","0.05","0.15","POSITIVE"
"Hawkins","al_raff_","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"macko","_neilmacko","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"nico","Stickdom","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"masyu","ayue_carina","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
